fc,ds,zipcode,dimension,promise,3p_variable_cost,ddu_variable_cost,AMZL_variable_cost,feasible_routes,units,arrival,units_from_shipment_data
PHX6,DPS1,91203,dim1,2021-05-12 23:59:59,5.52,not_defined,0,"['r1920', 'r4887']",1,2021-05-11 05:00:00,1.0
PHX6,DPS1,91204,dim1,2021-05-12 23:59:59,5.52,not_defined,0,"['r1921', 'r4168', 'r4888']",0,2021-05-11 00:00:00,0.0
PHX6,DPS1,91204,dim1,2021-05-12 23:59:59,5.52,not_defined,0,"['r1921', 'r4888']",2,2021-05-11 05:00:00,2.0
PHX6,DPS1,91205,dim1,2021-05-12 23:59:59,5.51,not_defined,0,"['r1922', 'r4169', 'r4889']",0,2021-05-11 00:00:00,0.0
PHX6,DPS1,91205,dim1,2021-05-12 23:59:59,5.51,not_defined,0,"['r1922', 'r4889']",2,2021-05-11 05:00:00,2.0
PHX6,DPS1,91206,dim1,2021-05-12 23:59:59,5.5,not_defined,0,"['r1923', 'r4170', 'r4890']",1,2021-05-11 00:00:00,1.0
PHX6,DPS1,91206,dim1,2021-05-12 23:59:59,5.5,not_defined,0,"['r1923', 'r4890']",2,2021-05-11 05:00:00,2.0
PHX6,DPS1,91207,dim1,2021-05-12 23:59:59,5.51,not_defined,0,"['r1924', 'r4171', 'r4891']",0,2021-05-11 00:00:00,0.0
PHX6,DPS1,91207,dim1,2021-05-12 23:59:59,5.51,not_defined,0,"['r1924', 'r4891']",1,2021-05-11 05:00:00,1.0
PHX6,DPS1,91208,dim1,2021-05-12 23:59:59,5.51,not_defined,0,"['r1925', 'r4172', 'r4892']",0,2021-05-11 00:00:00,0.0
PHX6,DPS1,91208,dim1,2021-05-12 23:59:59,5.51,not_defined,0,"['r1925', 'r4892']",2,2021-05-11 05:00:00,2.0
PHX6,DPS3,91301,dim1,2021-05-12 23:59:59,5.81,not_defined,0,"['r1958', 'r6095', 'r6284']",1,2021-05-11 00:00:00,1.0
PHX6,DPS3,91301,dim1,2021-05-12 23:59:59,5.81,not_defined,0,"['r1958', 'r6284']",3,2021-05-11 05:00:00,3.0
PHX6,DPS3,91302,dim1,2021-05-12 23:59:59,5.75,not_defined,0,"['r1959', 'r6096', 'r6285']",1,2021-05-11 00:00:00,1.0
PHX6,DPS3,91302,dim1,2021-05-12 23:59:59,5.75,not_defined,0,"['r1959', 'r6285']",3,2021-05-11 05:00:00,3.0
PHX6,DPS3,91307,dim1,2021-05-12 23:59:59,5.75,not_defined,0,"['r1960', 'r6097', 'r6286']",0,2021-05-11 00:00:00,0.0
PHX6,DPS3,91307,dim1,2021-05-12 23:59:59,5.75,not_defined,0,"['r1960', 'r6286']",2,2021-05-11 05:00:00,2.0
PHX6,DPS3,91320,dim1,2021-05-12 23:59:59,5.91,not_defined,0,"['r1961', 'r6098', 'r6287']",1,2021-05-11 00:00:00,1.0
PHX6,DPS3,91320,dim1,2021-05-12 23:59:59,5.91,not_defined,0,"['r1961', 'r6287']",4,2021-05-11 05:00:00,4.0
PHX6,DPS3,91356,dim1,2021-05-12 23:59:59,5.68,not_defined,0,"['r1962', 'r6099', 'r6288']",1,2021-05-11 00:00:00,1.0
PHX6,DPS3,91356,dim1,2021-05-12 23:59:59,5.68,not_defined,0,"['r1962', 'r6288']",3,2021-05-11 05:00:00,3.0
PHX6,DPS3,91361,dim1,2021-05-12 23:59:59,5.86,not_defined,0,"['r1964', 'r6101', 'r6290']",0,2021-05-11 00:00:00,0.0
PHX6,DPS3,91361,dim1,2021-05-12 23:59:59,5.86,not_defined,0,"['r1964', 'r6290']",2,2021-05-11 05:00:00,2.0
PHX6,DPS3,91362,dim1,2021-05-12 23:59:59,5.85,not_defined,0,"['r1965', 'r6102', 'r6291']",1,2021-05-11 00:00:00,1.0
PHX6,DPS3,91362,dim1,2021-05-12 23:59:59,5.85,not_defined,0,"['r1965', 'r6291']",3,2021-05-11 05:00:00,3.0
PHX6,DPS3,91364,dim1,2021-05-12 23:59:59,5.72,not_defined,0,"['r1966', 'r6103', 'r6292']",1,2021-05-11 00:00:00,1.0
PHX6,DPS3,91364,dim1,2021-05-12 23:59:59,5.72,not_defined,0,"['r1966', 'r6292']",2,2021-05-11 05:00:00,2.0
PHX6,DPS3,91367,dim1,2021-05-12 23:59:59,5.73,not_defined,0,"['r1967', 'r6104', 'r6293']",1,2021-05-11 00:00:00,1.0
PHX6,DPS3,91367,dim1,2021-05-12 23:59:59,5.73,not_defined,0,"['r1967', 'r6293']",4,2021-05-11 05:00:00,4.0
PHX6,DPS3,91377,dim1,2021-05-12 23:59:59,5.81,not_defined,0,"['r1968', 'r6105', 'r6294']",0,2021-05-11 00:00:00,0.0
PHX6,DPS3,91377,dim1,2021-05-12 23:59:59,5.81,not_defined,0,"['r1968', 'r6294']",2,2021-05-11 05:00:00,2.0
PHX6,DPS1,91502,dim1,2021-05-12 23:59:59,5.55,not_defined,0,"['r1929', 'r4176', 'r4896']",0,2021-05-11 00:00:00,0.0
PHX6,DPS1,91502,dim1,2021-05-12 23:59:59,5.55,not_defined,0,"['r1929', 'r4896']",0,2021-05-11 05:00:00,0.0
PHX6,DPS1,91505,dim1,2021-05-12 23:59:59,5.57,not_defined,0,"['r1930', 'r4177', 'r4897']",0,2021-05-11 00:00:00,0.0
PHX6,DPS1,91505,dim1,2021-05-12 23:59:59,5.57,not_defined,0,"['r1930', 'r4897']",0,2021-05-11 05:00:00,0.0
PHX6,DPS1,91602,dim1,2021-05-12 23:59:59,5.58,not_defined,0,"['r1933', 'r4180', 'r4900']",0,2021-05-11 00:00:00,0.0
PHX6,DPS1,91602,dim1,2021-05-12 23:59:59,5.58,not_defined,0,"['r1933', 'r4900']",0,2021-05-11 05:00:00,0.0
PHX6,DPS1,91702,dim1,2021-05-12 23:59:59,5.32,not_defined,0,"['r1938', 'r4185', 'r4905']",1,2021-05-11 00:00:00,1.0
PHX6,DPS1,91702,dim1,2021-05-12 23:59:59,5.32,not_defined,0,"['r1938', 'r4905']",3,2021-05-11 05:00:00,3.0
PHX6,DPS1,91706,dim1,2021-05-12 23:59:59,5.35,not_defined,0,"['r1939', 'r4186', 'r4906']",1,2021-05-11 00:00:00,1.0
PHX6,DPS1,91706,dim1,2021-05-12 23:59:59,5.35,not_defined,0,"['r1939', 'r4906']",3,2021-05-11 05:00:00,3.0
PHX6,DPS1,91722,dim1,2021-05-12 23:59:59,5.32,not_defined,0,"['r1940', 'r4187', 'r4907']",0,2021-05-11 00:00:00,0.0
PHX6,DPS1,91722,dim1,2021-05-12 23:59:59,5.32,not_defined,0,"['r1940', 'r4907']",2,2021-05-11 05:00:00,2.0
PHX6,DPS1,91723,dim1,2021-05-12 23:59:59,5.3,not_defined,0,"['r1941', 'r4188', 'r4908']",0,2021-05-11 00:00:00,0.0
PHX6,DPS1,91723,dim1,2021-05-12 23:59:59,5.3,not_defined,0,"['r1941', 'r4908']",1,2021-05-11 05:00:00,1.0
PHX6,DPS1,91731,dim1,2021-05-12 23:59:59,5.39,not_defined,0,"['r1942', 'r4189', 'r4909']",0,2021-05-11 00:00:00,0.0
PHX6,DPS1,91731,dim1,2021-05-12 23:59:59,5.39,not_defined,0,"['r1942', 'r4909']",1,2021-05-11 05:00:00,1.0
PHX6,DPS1,91732,dim1,2021-05-12 23:59:59,5.38,not_defined,0,"['r1943', 'r4190', 'r4910']",0,2021-05-11 00:00:00,0.0
PHX6,DPS1,91732,dim1,2021-05-12 23:59:59,5.38,not_defined,0,"['r1943', 'r4910']",2,2021-05-11 05:00:00,2.0
PHX6,DPS1,91733,dim1,2021-05-12 23:59:59,5.39,not_defined,0,"['r1944', 'r4191', 'r4911']",0,2021-05-11 00:00:00,0.0
PHX6,DPS1,91733,dim1,2021-05-12 23:59:59,5.39,not_defined,0,"['r1944', 'r4911']",1,2021-05-11 05:00:00,1.0
PHX6,DPS1,91741,dim1,2021-05-12 23:59:59,5.29,not_defined,0,"['r1945', 'r4192', 'r4912']",0,2021-05-11 00:00:00,0.0
PHX6,DPS1,91741,dim1,2021-05-12 23:59:59,5.29,not_defined,0,"['r1945', 'r4912']",2,2021-05-11 05:00:00,2.0
PHX6,DPS1,91754,dim1,2021-05-12 23:59:59,5.45,not_defined,0,"['r1947', 'r4194', 'r4914']",0,2021-05-11 00:00:00,0.0
PHX6,DPS1,91754,dim1,2021-05-12 23:59:59,5.45,not_defined,0,"['r1947', 'r4914']",2,2021-05-11 05:00:00,2.0
PHX6,DPS1,91755,dim1,2021-05-12 23:59:59,5.43,not_defined,0,"['r1948', 'r4195', 'r4915']",0,2021-05-11 00:00:00,0.0
PHX6,DPS1,91755,dim1,2021-05-12 23:59:59,5.43,not_defined,0,"['r1948', 'r4915']",2,2021-05-11 05:00:00,2.0
PHX6,DPS1,91770,dim1,2021-05-12 23:59:59,5.42,not_defined,0,"['r1949', 'r4196', 'r4916']",1,2021-05-11 00:00:00,1.0
PHX6,DPS1,91770,dim1,2021-05-12 23:59:59,5.42,not_defined,0,"['r1949', 'r4916']",3,2021-05-11 05:00:00,3.0
PHX6,DPS1,91775,dim1,2021-05-12 23:59:59,5.42,not_defined,0,"['r1950', 'r4197', 'r4917']",0,2021-05-11 00:00:00,0.0
PHX6,DPS1,91775,dim1,2021-05-12 23:59:59,5.42,not_defined,0,"['r1950', 'r4917']",2,2021-05-11 05:00:00,2.0
PHX6,DPS1,91776,dim1,2021-05-12 23:59:59,5.42,not_defined,0,"['r1951', 'r4198', 'r4918']",0,2021-05-11 00:00:00,0.0
PHX6,DPS1,91776,dim1,2021-05-12 23:59:59,5.42,not_defined,0,"['r1951', 'r4918']",2,2021-05-11 05:00:00,2.0
PHX6,DPS1,91780,dim1,2021-05-12 23:59:59,5.4,not_defined,0,"['r1952', 'r4199', 'r4919']",0,2021-05-11 00:00:00,0.0
PHX6,DPS1,91780,dim1,2021-05-12 23:59:59,5.4,not_defined,0,"['r1952', 'r4919']",2,2021-05-11 05:00:00,2.0
PHX6,DPS1,91790,dim1,2021-05-12 23:59:59,5.33,not_defined,0,"['r1953', 'r4200', 'r4920']",1,2021-05-11 00:00:00,1.0
PHX6,DPS1,91790,dim1,2021-05-12 23:59:59,5.33,not_defined,0,"['r1953', 'r4920']",2,2021-05-11 05:00:00,2.0
PHX6,DPS1,91801,dim1,2021-05-12 23:59:59,5.44,not_defined,0,"['r1954', 'r4201', 'r4921']",1,2021-05-11 00:00:00,1.0
PHX6,DPS1,91801,dim1,2021-05-12 23:59:59,5.44,not_defined,0,"['r1954', 'r4921']",2,2021-05-11 05:00:00,2.0
PHX6,DPS1,91803,dim1,2021-05-12 23:59:59,5.45,not_defined,0,"['r1955', 'r4202', 'r4922']",0,2021-05-11 00:00:00,0.0
PHX6,DPS1,91803,dim1,2021-05-12 23:59:59,5.45,not_defined,0,"['r1955', 'r4922']",1,2021-05-11 05:00:00,1.0
PHX6,DSD1,92003,dim1,2021-05-12 23:59:59,4.89,not_defined,0,"['r49', 'r76', 'r1977', 'r6855', 'r7125']",0,2021-05-11 00:00:00,0.0
PHX6,DSD1,92003,dim1,2021-05-12 23:59:59,4.89,not_defined,0,"['r76', 'r1977', 'r7125']",0,2021-05-11 05:00:00,0.0
PHX6,DSD1,92007,dim1,2021-05-12 23:59:59,4.95,not_defined,0,"['r49', 'r76', 'r1978', 'r6856', 'r7126']",0,2021-05-11 00:00:00,0.0
PHX6,DSD1,92007,dim1,2021-05-12 23:59:59,4.95,not_defined,0,"['r76', 'r1978', 'r7126']",1,2021-05-11 05:00:00,1.0
PHX6,DSD2,92008,dim1,2021-05-12 23:59:59,4.97,not_defined,0,"['r50', 'r77', 'r2007', 'r7635', 'r7743']",1,2021-05-11 00:00:00,1.0
PHX6,DSD2,92008,dim1,2021-05-12 23:59:59,4.97,not_defined,0,"['r77', 'r2007', 'r7743']",2,2021-05-11 05:00:00,2.0
PHX6,DSD1,92009,dim1,2021-05-12 23:59:59,4.94,not_defined,0,"['r49', 'r76', 'r1979', 'r6857', 'r7127']",0,2021-05-11 00:00:00,0.0
PHX6,DSD1,92009,dim1,2021-05-12 23:59:59,4.94,not_defined,0,"['r76', 'r1979', 'r7127']",1,2021-05-11 05:00:00,1.0
PHX6,DSD2,92010,dim1,2021-05-12 23:59:59,4.95,not_defined,0,"['r50', 'r77', 'r2008', 'r7636', 'r7744']",0,2021-05-11 00:00:00,0.0
PHX6,DSD2,92010,dim1,2021-05-12 23:59:59,4.95,not_defined,0,"['r77', 'r2008', 'r7744']",2,2021-05-11 05:00:00,2.0
PHX6,DSD2,92011,dim1,2021-05-12 23:59:59,4.96,not_defined,0,"['r50', 'r77', 'r2009', 'r7637', 'r7745']",1,2021-05-11 00:00:00,1.0
PHX6,DSD2,92011,dim1,2021-05-12 23:59:59,4.96,not_defined,0,"['r77', 'r2009', 'r7745']",2,2021-05-11 05:00:00,2.0
PHX6,DSD1,92014,dim1,2021-05-12 23:59:59,4.95,not_defined,0,"['r49', 'r76', 'r1980', 'r6858', 'r7128']",0,2021-05-11 00:00:00,0.0
PHX6,DSD1,92014,dim1,2021-05-12 23:59:59,4.95,not_defined,0,"['r76', 'r1980', 'r7128']",1,2021-05-11 05:00:00,1.0
PHX6,DSD1,92024,dim1,2021-05-12 23:59:59,4.95,not_defined,0,"['r49', 'r76', 'r1981', 'r6859', 'r7129']",0,2021-05-11 00:00:00,0.0
PHX6,DSD1,92024,dim1,2021-05-12 23:59:59,4.95,not_defined,0,"['r76', 'r1981', 'r7129']",0,2021-05-11 05:00:00,0.0
PHX6,DSD1,92025,dim1,2021-05-12 23:59:59,4.83,not_defined,0,"['r49', 'r76', 'r1982', 'r6860', 'r7130']",0,2021-05-11 00:00:00,0.0
PHX6,DSD1,92025,dim1,2021-05-12 23:59:59,4.83,not_defined,0,"['r76', 'r1982', 'r7130']",0,2021-05-11 05:00:00,0.0
PHX6,DSD1,92026,dim1,2021-05-12 23:59:59,4.85,not_defined,0,"['r49', 'r76', 'r1983', 'r6861', 'r7131']",0,2021-05-11 00:00:00,0.0
PHX6,DSD1,92026,dim1,2021-05-12 23:59:59,4.85,not_defined,0,"['r76', 'r1983', 'r7131']",1,2021-05-11 05:00:00,1.0
PHX6,DSD1,92027,dim1,2021-05-12 23:59:59,4.8,not_defined,0,"['r49', 'r76', 'r1984', 'r6862', 'r7132']",0,2021-05-11 00:00:00,0.0
PHX6,DSD1,92027,dim1,2021-05-12 23:59:59,4.8,not_defined,0,"['r76', 'r1984', 'r7132']",0,2021-05-11 05:00:00,0.0
PHX6,DSD2,92028,dim1,2021-05-12 23:59:59,4.89,not_defined,0,"['r50', 'r77', 'r2010', 'r7638', 'r7746']",0,2021-05-11 00:00:00,0.0
PHX6,DSD2,92028,dim1,2021-05-12 23:59:59,4.89,not_defined,0,"['r77', 'r2010', 'r7746']",0,2021-05-11 05:00:00,0.0
PHX6,DSD1,92029,dim1,2021-05-12 23:59:59,4.86,not_defined,0,"['r49', 'r76', 'r1985', 'r6863', 'r7133']",0,2021-05-11 00:00:00,0.0
PHX6,DSD1,92029,dim1,2021-05-12 23:59:59,4.86,not_defined,0,"['r76', 'r1985', 'r7133']",1,2021-05-11 05:00:00,1.0
PHX6,DSD1,92037,dim1,2021-05-12 23:59:59,4.96,not_defined,0,"['r49', 'r76', 'r1986', 'r6864', 'r7134']",1,2021-05-11 00:00:00,1.0
PHX6,DSD1,92037,dim1,2021-05-12 23:59:59,4.96,not_defined,0,"['r76', 'r1986', 'r7134']",4,2021-05-11 05:00:00,4.0
PHX6,DSD2,92054,dim1,2021-05-12 23:59:59,4.99,not_defined,0,"['r50', 'r77', 'r2011', 'r7639', 'r7747']",1,2021-05-11 00:00:00,1.0
PHX6,DSD2,92054,dim1,2021-05-12 23:59:59,4.99,not_defined,0,"['r77', 'r2011', 'r7747']",2,2021-05-11 05:00:00,2.0
PHX6,DSD2,92056,dim1,2021-05-12 23:59:59,4.95,not_defined,0,"['r50', 'r77', 'r2012', 'r7640', 'r7748']",1,2021-05-11 00:00:00,1.0
PHX6,DSD2,92056,dim1,2021-05-12 23:59:59,4.95,not_defined,0,"['r77', 'r2012', 'r7748']",3,2021-05-11 05:00:00,3.0
PHX6,DSD2,92057,dim1,2021-05-12 23:59:59,4.95,not_defined,0,"['r50', 'r77', 'r2013', 'r7641', 'r7749']",0,2021-05-11 00:00:00,0.0
PHX6,DSD2,92057,dim1,2021-05-12 23:59:59,4.95,not_defined,0,"['r77', 'r2013', 'r7749']",1,2021-05-11 05:00:00,1.0
PHX6,DSD2,92058,dim1,2021-05-12 23:59:59,4.71,not_defined,0,"['r50', 'r77', 'r2014', 'r7642', 'r7750']",1,2021-05-11 00:00:00,1.0
PHX6,DSD2,92058,dim1,2021-05-12 23:59:59,4.71,not_defined,0,"['r77', 'r2014', 'r7750']",2,2021-05-11 05:00:00,2.0
PHX6,DSD1,92067,dim1,2021-05-12 23:59:59,4.91,not_defined,0,"['r49', 'r76', 'r1987', 'r6865', 'r7135']",1,2021-05-11 00:00:00,1.0
PHX6,DSD1,92067,dim1,2021-05-12 23:59:59,4.91,not_defined,0,"['r76', 'r1987', 'r7135']",6,2021-05-11 05:00:00,6.0
PHX6,DSD2,92069,dim1,2021-05-12 23:59:59,4.88,not_defined,0,"['r50', 'r77', 'r2015', 'r7643', 'r7751']",0,2021-05-11 00:00:00,0.0
PHX6,DSD2,92069,dim1,2021-05-12 23:59:59,4.88,not_defined,0,"['r77', 'r2015', 'r7751']",1,2021-05-11 05:00:00,1.0
PHX6,DSD1,92075,dim1,2021-05-12 23:59:59,4.95,not_defined,0,"['r49', 'r76', 'r1988', 'r6866', 'r7136']",0,2021-05-11 00:00:00,0.0
PHX6,DSD1,92075,dim1,2021-05-12 23:59:59,4.95,not_defined,0,"['r76', 'r1988', 'r7136']",2,2021-05-11 05:00:00,2.0
PHX6,DSD1,92078,dim1,2021-05-12 23:59:59,4.88,not_defined,0,"['r49', 'r76', 'r1989', 'r6867', 'r7137']",0,2021-05-11 00:00:00,0.0
PHX6,DSD1,92078,dim1,2021-05-12 23:59:59,4.88,not_defined,0,"['r76', 'r1989', 'r7137']",0,2021-05-11 05:00:00,0.0
PHX6,DSD2,92081,dim1,2021-05-12 23:59:59,4.92,not_defined,0,"['r50', 'r77', 'r2016', 'r7644', 'r7752']",0,2021-05-11 00:00:00,0.0
PHX6,DSD2,92081,dim1,2021-05-12 23:59:59,4.92,not_defined,0,"['r77', 'r2016', 'r7752']",0,2021-05-11 05:00:00,0.0
PHX6,DSD2,92083,dim1,2021-05-12 23:59:59,4.92,not_defined,0,"['r50', 'r77', 'r2017', 'r7645', 'r7753']",0,2021-05-11 00:00:00,0.0
PHX6,DSD2,92083,dim1,2021-05-12 23:59:59,4.92,not_defined,0,"['r77', 'r2017', 'r7753']",0,2021-05-11 05:00:00,0.0
PHX6,DSD2,92084,dim1,2021-05-12 23:59:59,4.91,not_defined,0,"['r50', 'r77', 'r2018', 'r7646', 'r7754']",0,2021-05-11 00:00:00,0.0
PHX6,DSD2,92084,dim1,2021-05-12 23:59:59,4.91,not_defined,0,"['r77', 'r2018', 'r7754']",1,2021-05-11 05:00:00,1.0
PHX6,DSD1,92091,dim1,2021-05-12 23:59:59,4.92,not_defined,0,"['r49', 'r76', 'r1990', 'r6868', 'r7138']",0,2021-05-11 00:00:00,0.0
PHX6,DSD1,92091,dim1,2021-05-12 23:59:59,4.92,not_defined,0,"['r76', 'r1990', 'r7138']",0,2021-05-11 05:00:00,0.0
PHX6,DSD1,92092,dim1,2021-05-12 23:59:59,4.71,not_defined,0,"['r49', 'r76', 'r1991', 'r6869', 'r7139']",0,2021-05-11 00:00:00,0.0
PHX6,DSD1,92092,dim1,2021-05-12 23:59:59,4.71,not_defined,0,"['r76', 'r1991', 'r7139']",0,2021-05-11 05:00:00,0.0
PHX6,DSD1,92093,dim1,2021-05-12 23:59:59,4.71,not_defined,0,"['r49', 'r76', 'r1992', 'r6870', 'r7140']",0,2021-05-11 00:00:00,0.0
PHX6,DSD1,92093,dim1,2021-05-12 23:59:59,4.71,not_defined,0,"['r76', 'r1992', 'r7140']",0,2021-05-11 05:00:00,0.0
PHX6,DSD1,92108,dim1,2021-05-12 23:59:59,4.9,not_defined,0,"['r49', 'r76', 'r1993', 'r6871', 'r7141']",1,2021-05-11 00:00:00,1.0
PHX6,DSD1,92108,dim1,2021-05-12 23:59:59,4.9,not_defined,0,"['r76', 'r1993', 'r7141']",2,2021-05-11 05:00:00,2.0
PHX6,DSD1,92111,dim1,2021-05-12 23:59:59,4.91,not_defined,0,"['r49', 'r76', 'r1994', 'r6872', 'r7142']",1,2021-05-11 00:00:00,1.0
PHX6,DSD1,92111,dim1,2021-05-12 23:59:59,4.91,not_defined,0,"['r76', 'r1994', 'r7142']",3,2021-05-11 05:00:00,3.0
PHX6,DSD1,92117,dim1,2021-05-12 23:59:59,4.93,not_defined,0,"['r49', 'r76', 'r1995', 'r6873', 'r7143']",1,2021-05-11 00:00:00,1.0
PHX6,DSD1,92117,dim1,2021-05-12 23:59:59,4.93,not_defined,0,"['r76', 'r1995', 'r7143']",2,2021-05-11 05:00:00,2.0
PHX6,DSD1,92120,dim1,2021-05-12 23:59:59,4.86,not_defined,0,"['r49', 'r76', 'r1996', 'r6874', 'r7144']",0,2021-05-11 00:00:00,0.0
PHX6,DSD1,92120,dim1,2021-05-12 23:59:59,4.86,not_defined,0,"['r76', 'r1996', 'r7144']",0,2021-05-11 05:00:00,0.0
PHX6,DSD1,92121,dim1,2021-05-12 23:59:59,4.93,not_defined,0,"['r49', 'r76', 'r1997', 'r6875', 'r7145']",0,2021-05-11 00:00:00,0.0
PHX6,DSD1,92121,dim1,2021-05-12 23:59:59,4.93,not_defined,0,"['r76', 'r1997', 'r7145']",1,2021-05-11 05:00:00,1.0
PHX6,DSD1,92122,dim1,2021-05-12 23:59:59,4.93,not_defined,0,"['r49', 'r76', 'r1998', 'r6876', 'r7146']",1,2021-05-11 00:00:00,1.0
PHX6,DSD1,92122,dim1,2021-05-12 23:59:59,4.93,not_defined,0,"['r76', 'r1998', 'r7146']",4,2021-05-11 05:00:00,4.0
PHX6,DSD1,92123,dim1,2021-05-12 23:59:59,4.9,not_defined,0,"['r49', 'r76', 'r1999', 'r6877', 'r7147']",0,2021-05-11 00:00:00,0.0
PHX6,DSD1,92123,dim1,2021-05-12 23:59:59,4.9,not_defined,0,"['r76', 'r1999', 'r7147']",2,2021-05-11 05:00:00,2.0
PHX6,DSD1,92124,dim1,2021-05-12 23:59:59,4.87,not_defined,0,"['r49', 'r76', 'r2000', 'r6878', 'r7148']",0,2021-05-11 00:00:00,0.0
PHX6,DSD1,92124,dim1,2021-05-12 23:59:59,4.87,not_defined,0,"['r76', 'r2000', 'r7148']",2,2021-05-11 05:00:00,2.0
PHX6,DSD1,92126,dim1,2021-05-12 23:59:59,4.89,not_defined,0,"['r49', 'r76', 'r2001', 'r6879', 'r7149']",1,2021-05-11 00:00:00,1.0
PHX6,DSD1,92126,dim1,2021-05-12 23:59:59,4.89,not_defined,0,"['r76', 'r2001', 'r7149']",3,2021-05-11 05:00:00,3.0
PHX6,DSD1,92127,dim1,2021-05-12 23:59:59,4.86,not_defined,0,"['r49', 'r76', 'r2002', 'r6880', 'r7150']",1,2021-05-11 00:00:00,1.0
PHX6,DSD1,92127,dim1,2021-05-12 23:59:59,4.86,not_defined,0,"['r76', 'r2002', 'r7150']",4,2021-05-11 05:00:00,4.0
PHX6,DSD1,92128,dim1,2021-05-12 23:59:59,4.84,not_defined,0,"['r49', 'r76', 'r2003', 'r6881', 'r7151']",0,2021-05-11 00:00:00,0.0
PHX6,DSD1,92128,dim1,2021-05-12 23:59:59,4.84,not_defined,0,"['r76', 'r2003', 'r7151']",1,2021-05-11 05:00:00,1.0
PHX6,DSD1,92129,dim1,2021-05-12 23:59:59,4.87,not_defined,0,"['r49', 'r76', 'r2004', 'r6882', 'r7152']",1,2021-05-11 00:00:00,1.0
PHX6,DSD1,92129,dim1,2021-05-12 23:59:59,4.87,not_defined,0,"['r76', 'r2004', 'r7152']",2,2021-05-11 05:00:00,2.0
PHX6,DSD1,92130,dim1,2021-05-12 23:59:59,4.93,not_defined,0,"['r49', 'r76', 'r2005', 'r6883', 'r7153']",1,2021-05-11 00:00:00,1.0
PHX6,DSD1,92130,dim1,2021-05-12 23:59:59,4.93,not_defined,0,"['r76', 'r2005', 'r7153']",5,2021-05-11 05:00:00,5.0
PHX6,DLA5,92223,dim1,2021-05-12 23:59:59,4.77,not_defined,0,"['r48', 'r75', 'r1851', 'r2773', 'r2998']",1,2021-05-11 00:00:00,1.0
PHX6,DLA5,92223,dim1,2021-05-12 23:59:59,4.77,not_defined,0,"['r75', 'r1851', 'r2998']",5,2021-05-11 05:00:00,5.0
PHX6,DLA5,92313,dim1,2021-05-12 23:59:59,4.97,not_defined,0,"['r48', 'r75', 'r1852', 'r2774', 'r2999']",0,2021-05-11 00:00:00,0.0
PHX6,DLA5,92313,dim1,2021-05-12 23:59:59,4.97,not_defined,0,"['r75', 'r1852', 'r2999']",2,2021-05-11 05:00:00,2.0
PHX6,DLA5,92320,dim1,2021-05-12 23:59:59,4.81,not_defined,0,"['r48', 'r75', 'r1853', 'r2775', 'r3000']",0,2021-05-11 00:00:00,0.0
PHX6,DLA5,92320,dim1,2021-05-12 23:59:59,4.81,not_defined,0,"['r75', 'r1853', 'r3000']",1,2021-05-11 05:00:00,1.0
PHX6,DLA5,92324,dim1,2021-05-12 23:59:59,4.98,not_defined,0,"['r48', 'r75', 'r1854', 'r2776', 'r3001']",1,2021-05-11 00:00:00,1.0
PHX6,DLA5,92324,dim1,2021-05-12 23:59:59,4.98,not_defined,0,"['r75', 'r1854', 'r3001']",3,2021-05-11 05:00:00,3.0
PHX6,DLA5,92346,dim1,2021-05-12 23:59:59,4.92,not_defined,0,"['r48', 'r75', 'r1855', 'r2777', 'r3002']",1,2021-05-11 00:00:00,1.0
PHX6,DLA5,92346,dim1,2021-05-12 23:59:59,4.92,not_defined,0,"['r75', 'r1855', 'r3002']",6,2021-05-11 05:00:00,6.0
PHX6,DLA5,92354,dim1,2021-05-12 23:59:59,4.94,not_defined,0,"['r48', 'r75', 'r1856', 'r2778', 'r3003']",0,2021-05-11 00:00:00,0.0
PHX6,DLA5,92354,dim1,2021-05-12 23:59:59,4.94,not_defined,0,"['r75', 'r1856', 'r3003']",2,2021-05-11 05:00:00,2.0
PHX6,DLA5,92359,dim1,2021-05-12 23:59:59,4.86,not_defined,0,"['r48', 'r75', 'r1857', 'r2779', 'r3004']",0,2021-05-11 00:00:00,0.0
PHX6,DLA5,92359,dim1,2021-05-12 23:59:59,4.86,not_defined,0,"['r75', 'r1857', 'r3004']",1,2021-05-11 05:00:00,1.0
PHX6,DLA5,92373,dim1,2021-05-12 23:59:59,4.89,not_defined,0,"['r48', 'r75', 'r1858', 'r2780', 'r3005']",1,2021-05-11 00:00:00,1.0
PHX6,DLA5,92373,dim1,2021-05-12 23:59:59,4.89,not_defined,0,"['r75', 'r1858', 'r3005']",5,2021-05-11 05:00:00,5.0
PHX6,DLA5,92374,dim1,2021-05-12 23:59:59,4.89,not_defined,0,"['r48', 'r75', 'r1859', 'r2781', 'r3006']",1,2021-05-11 00:00:00,1.0
PHX6,DLA5,92374,dim1,2021-05-12 23:59:59,4.89,not_defined,0,"['r75', 'r1859', 'r3006']",4,2021-05-11 05:00:00,4.0
PHX6,DLA5,92377,dim1,2021-05-12 23:59:59,5.03,not_defined,0,"['r48', 'r75', 'r1860', 'r2782', 'r3007']",0,2021-05-11 00:00:00,0.0
PHX6,DLA5,92377,dim1,2021-05-12 23:59:59,5.03,not_defined,0,"['r75', 'r1860', 'r3007']",1,2021-05-11 05:00:00,1.0
